23.49445753,87.31693473,2.0799999237060547,-8.737457275390625,11/26/2021 08:15:18,
23.49444357,87.31692965,1.7599999904632568,-2.033721923828125,11/26/2021 08:15:19,
23.49443391,87.31693682,1.7899999618530273,3.20697021484375,11/26/2021 08:15:20,
23.49442365,87.31694705,1.7899999618530273,9.281646728515625,11/26/2021 08:15:21,
23.49441666,87.31694982,1.2100000381469727,7.67327880859375,11/26/2021 08:15:22,
23.49441251,87.31694955,1.0299999713897705,11.1805419921875,11/26/2021 08:15:23,
23.49440724,87.31695261,0.8600000143051147,12.71270751953125,11/26/2021 08:15:24,
23.49440186,87.3169583,1.0,13.3778076171875,11/26/2021 08:15:25,
23.49439502,87.31696535,0.9200000166893005,13.61029052734375,11/26/2021 08:15:26,
23.49439002,87.31697134,0.8700000047683716,13.21636962890625,11/26/2021 08:15:27,
23.49438519,87.31697838,0.9399999976158142,12.16534423828125,11/26/2021 08:15:28,
23.49438171,87.31698273,0.5,13.2103271484375,11/26/2021 08:15:29,
23.49438285,87.31698247,0.0,13.6025390625,11/26/2021 08:15:30,
23.49438394,87.31698186,0.0,14.12603759765625,11/26/2021 08:15:31,
23.49438251,87.31698216,0.23999999463558197,15.04998779296875,11/26/2021 08:15:32,
23.49437776,87.3169869,0.9100000262260437,14.9783935546875,11/26/2021 08:15:33,
23.49436889,87.3169962,1.4800000190734863,16.184326171875,11/26/2021 08:15:34,
23.49435716,87.31700978,1.809999942779541,16.20208740234375,11/26/2021 08:15:35,
23.4943467,87.3170273,1.9199999570846558,15.03924560546875,11/26/2021 08:15:36,
23.49433604,87.31704442,1.7599999904632568,14.94281005859375,11/26/2021 08:15:37,
23.49432786,87.31705798,1.3200000524520874,14.90106201171875,11/26/2021 08:15:38,
23.49432454,87.31706968,1.1100000143051147,14.8507080078125,11/26/2021 08:15:39,
23.4943228,87.31708313,1.149999976158142,15.8017578125,11/26/2021 08:15:40,
23.49432229,87.31709652,1.0399999618530273,15.59478759765625,11/26/2021 08:15:41,
23.4943226,87.31710967,1.0800000429153442,14.85186767578125,11/26/2021 08:15:42,
23.49432331,87.31711912,0.7900000214576721,13.40087890625,11/26/2021 08:15:43,
23.49432315,87.31712698,0.7400000095367432,14.11077880859375,11/26/2021 08:15:44,
23.4943229,87.31713458,0.6600000262260437,15.95562744140625,11/26/2021 08:15:45,
23.49431863,87.31713552,0.0,16.6771240234375,11/26/2021 08:15:46,
23.49431529,87.31713405,0.0,16.5499267578125,11/26/2021 08:15:47,
23.49431349,87.31713473,0.0,16.8837890625,11/26/2021 08:15:48,
23.49431244,87.31713592,0.0,17.04656982421875,11/26/2021 08:15:49,
23.49431216,87.31713901,0.0,17.53961181640625,11/26/2021 08:15:50,
23.49431323,87.31714107,0.0,17.505615234375,11/26/2021 08:15:51,
23.49431272,87.31714264,0.0,17.8154296875,11/26/2021 08:15:52,
23.49431154,87.31714341,0.0,17.86004638671875,11/26/2021 08:15:53,
23.49431057,87.3171444,0.0,18.2635498046875,11/26/2021 08:15:54,
23.49430908,87.31714562,0.0,18.75775146484375,11/26/2021 08:15:55,
23.49430832,87.31714622,0.0,19.21435546875,11/26/2021 08:15:56,
23.49430797,87.31714703,0.0,19.27386474609375,11/26/2021 08:15:57,
23.49430765,87.31714747,0.0,19.26116943359375,11/26/2021 08:15:58,
23.49430737,87.31714791,0.0,19.2891845703125,11/26/2021 08:15:59,
23.4943072,87.3171485,0.0,19.342529296875,11/26/2021 08:16:00,
23.49430698,87.31714885,0.0,19.3516845703125,11/26/2021 08:16:01,
23.49430676,87.31714931,0.0,19.4031982421875,11/26/2021 08:16:02,
23.4943067,87.31714954,0.0,19.43975830078125,11/26/2021 08:16:03,
23.49430678,87.31714977,0.0,19.52685546875,11/26/2021 08:16:04,
23.49430687,87.31714994,0.0,19.57025146484375,11/26/2021 08:16:05,
23.49430686,87.31715008,0.0,19.5533447265625,11/26/2021 08:16:06,
23.4943071,87.31715001,0.0,19.626220703125,11/26/2021 08:16:07,
23.4943071,87.31715005,0.0,19.592529296875,11/26/2021 08:16:08,
23.4943071,87.31715009,0.0,19.60321044921875,11/26/2021 08:16:09,
23.49430713,87.31715014,0.0,19.6273193359375,11/26/2021 08:16:10,
23.4943071,87.31715019,0.0,19.623291015625,11/26/2021 08:16:11,
23.4943072,87.31715026,0.0,19.6685791015625,11/26/2021 08:16:12,
23.49430724,87.31715031,0.0,19.67529296875,11/26/2021 08:16:13,
23.49430725,87.31715037,0.0,19.680908203125,11/26/2021 08:16:14,
23.49430733,87.31715047,0.0,19.7244873046875,11/26/2021 08:16:15,
23.49430734,87.31715055,0.0,19.7354736328125,11/26/2021 08:16:16,
23.49430747,87.3171506,0.0,19.79217529296875,11/26/2021 08:16:17,
23.49430752,87.31715064,0.0,19.79681396484375,11/26/2021 08:16:18,
23.49430751,87.31715056,0.0,19.7772216796875,11/26/2021 08:16:19,
23.49430748,87.31715051,0.0,19.77728271484375,11/26/2021 08:16:20,
23.49430748,87.31715048,0.0,19.772705078125,11/26/2021 08:16:21,
23.49430748,87.31715048,0.0,19.7706298828125,11/26/2021 08:16:22,
23.49430749,87.31715049,0.0,19.76422119140625,11/26/2021 08:16:23,
23.49430751,87.31715053,0.0,19.77215576171875,11/26/2021 08:16:24,
23.49430752,87.31715054,0.0,19.77081298828125,11/26/2021 08:16:25,
23.49430753,87.31715055,0.0,19.77069091796875,11/26/2021 08:16:26,
23.49430759,87.31715057,0.0,19.79168701171875,11/26/2021 08:16:27,
